county,year,month,season,total_rainfall,mean_temp,max_temp,min_temp,mean_humidity,mean_solar,mean_wind,dry_days,obs_count,temp_range,drought_flag,is_long_rains,is_short_rains,spi_3
Mombasa,2001,7,DS2,30.009999999999998,23.483225806451614,28.231935483870966,20.40096774193548,73.20806451612903,16.850645161290323,4.143225806451613,24,31,7.830967741935485,1,0,0,-1.148223426055475
Mombasa,2001,8,DS2,19.1,24.076129032258066,29.677096774193547,20.228064516129034,70.37322580645161,19.681290322580644,4.153225806451613,24,31,9.449032258064513,1,0,0,-0.6705834936639634
Mombasa,2001,9,DS2,7.24,25.077,30.93933333333333,20.991,67.94333333333333,22.315333333333335,3.728,28,30,9.94833333333333,1,0,0,-1.0136131662732524
Mombasa,2001,10,OND,10.35,26.307096774193546,32.47322580645161,22.076451612903227,66.84935483870967,22.774516129032257,3.547096774193548,29,31,10.396774193548382,1,0,1,-0.3057185402804813
Mombasa,2001,11,OND,80.85000000000001,26.665333333333333,32.51233333333333,22.632,72.03666666666666,23.667333333333332,2.5363333333333333,12,30,9.88033333333333,0,0,1,1.1538947177745134
Mombasa,2001,12,OND,62.79,27.65258064516129,33.690322580645166,23.662258064516127,71.69870967741934,22.594516129032257,2.7819354838709676,16,31,10.028064516129039,1,0,1,0.31293945281947805
Mombasa,2002,1,DS1,38.7,27.613548387096774,33.69064516129033,23.674516129032256,70.91032258064516,21.118709677419353,2.7564516129032257,19,31,10.016129032258071,1,0,0,-1.0441313013366058
Mombasa,2002,2,DS1,12.84,28.348214285714285,36.04535714285714,23.5025,64.7175,23.990000000000002,3.1807142857142856,23,28,12.542857142857141,1,0,0,-1.0116001279568845
Mombasa,2002,3,MAM,76.27,27.996129032258064,33.46064516129032,24.352580645161293,73.66,22.174516129032256,2.2890322580645157,10,31,9.10806451612903,0,1,0,1.0555586710021276
Mombasa,2002,4,MAM,112.18,26.891666666666666,31.424333333333333,23.990666666666666,79.65,16.826666666666668,2.81,1,30,7.433666666666667,0,1,0,0.8962656537278766
Mombasa,2002,5,MAM,109.8,25.728709677419356,30.52258064516129,22.353225806451615,76.10096774193549,19.112903225806452,3.623548387096774,16,31,8.169354838709676,1,1,0,0.5170752975979693
